uuid,fish_id,age,length,weight,month,is_male,is_female,is_unknown,is_plaice,is_herring
85ebfe39-9bb7-4f25-83e4-feeb30086a96,CAR-025-66-1580,14,0.37,0.451,0.75,0,1,0,1,0
6278adad-1f27-4c54-a3ae-5ba66aa8ec2a,CAR-025-57-1331,5,0.22,0.073,0.75,0,1,0,1,0
e5fd702d-4a0c-46ba-b0bd-0e883fc9859e,CAR-025-25-0510,14,0.34,0.287,0.75,0,1,0,1,0
0e619ece-0b79-4bd7-88d4-f2203dd4830a,CAR-025-61-1430,11,0.36,0.411,0.75,0,1,0,1,0
a4588ccc-fb42-4681-ab31-04bfd4cc70be,TEL-232-52-0359,1,0.06,0.002,0.75,0,0,1,1,0
80f02e5d-bed4-4178-b124-d5567f799c36,CAR-025-58-1379,4,0.21,0.063,0.75,0,1,0,1,0
0cbbeb9f-f31b-4d03-8b5a-d70f611f7e31,CAR-025-50-1129,3,0.12,0.012,0.75,0,1,0,1,0
cc1f151c-fac2-45be-b205-16b233576feb,CAR-025-58-1390,2,0.1,0.007,0.75,0,0,1,1,0
b4850e44-963f-47b3-b934-1e0c19542cdb,CAR-025-50-1140,5,0.2,0.049,0.75,1,0,0,1,0
ff3a7bba-df23-4758-adf8-ad86078a1964,TEL-232-74-0594,2,0.18,0.04,0.75,0,0,1,1,0
3b809373-efcf-4ced-a7c9-73e927b8f9c6,TEL-232-74-0597,2,0.15,0.018,0.75,0,0,1,1,0
41579900-80eb-4a1d-8722-d98bcf3cd4e1,CAR-025-46-1045,5,0.2,0.058,0.75,1,0,0,1,0
3a77e1d8-0760-4b60-abbe-f54e7752d60a,CAR-025-51-1184,4,0.15,0.026,0.75,1,0,0,1,0
f051be64-8b12-4c1a-9596-00cf93244bef,TEL-232-50-0283,6,0.2,0.056,0.75,0,0,1,1,0
173e41e3-d6eb-4ea7-997f-15d952270f09,TEL-232-50-0280,8,0.29,0.169,0.75,0,0,1,1,0
eac2b45e-2598-4d78-ad86-b73becbcc6d6,TEL-232-54-0388,3,0.12,0.011,0.75,0,0,1,1,0
79c60eb9-def6-4722-882a-05cb91580dfd,CAR-025-50-1116,6,0.25,0.108,0.75,0,1,0,1,0
0015eb8b-b631-4440-a1b0-8d83a8d74258,TEL-232-49-0239,5,0.2,0.048,0.75,0,0,1,1,0
a2310f3c-79b9-4490-964c-0e79f1391087,CAR-025-34-0776,4,0.17,0.033,0.75,0,1,0,1,0
e3525a5b-e5bd-4043-b5f8-62e289230c79,CAR-025-60-1422,2,0.09,0.005,0.75,0,0,1,1,0
910c2324-6645-425c-945c-9dcc1232a983,CAR-025-7-0192,6,0.22,0.087,0.75,0,1,0,1,0
5761606c-b809-4726-9786-9a4d42640c12,CAR-025-70-1656,16,0.35,0.384,0.75,0,1,0,1,0
622d00eb-5df5-412a-bbca-58638718791c,TEL-232-73-0576,2,0.11,0.01,0.75,0,0,1,1,0
83a93f16-eb1a-46a7-ade3-02e166b5c6c2,CAR-025-15-0333,4,0.14,0.018,0.75,1,0,0,1,0
ab7b2fab-1539-4823-8a4f-404135fe34a1,CAR-025-25-0546,1,0.08,0.003,0.75,0,0,1,1,0
dbbef7f1-73a2-4b83-ab6e-541dce2120bb,CAR-025-48-1076,10,0.24,0.104,0.75,1,0,0,1,0
0e7f4841-94ef-4125-beca-4d887c7f151b,CAR-025-6-0156,2,0.12,0.012,0.75,0,1,0,1,0
ea05b227-7bd8-4525-8f26-8c38e5fff833,CAR-025-13-0247,6,0.22,0.068,0.75,0,1,0,1,0
47fa26d8-c14a-492b-a279-5f290ad6d6ed,CAR-025-69-1636,5,0.18,0.037,0.75,1,0,0,1,0
b5cf88b0-250e-42bf-a8d3-cec1f052aa55,CAR-025-73-1753,9,0.25,0.104,0.75,1,0,0,1,0
30478fbd-cfda-4a18-ae6d-abaa7916980f,CAR-025-63-1527,6,0.27,0.155,0.75,0,1,0,1,0
a61e009f-8455-4304-b81c-b3254eda3511,CAR-025-19-0471,4,0.15,0.023,0.75,0,1,0,1,0
0c83f4c1-eb09-408d-bec7-e9154847b54f,CAR-025-40-0934,4,0.15,0.024,0.75,0,1,0,1,0
e025b95f-459b-49d0-b34d-fa7a0f4e4309,CAR-025-27-0602,8,0.27,0.131,0.75,0,1,0,1,0
e21a5b2c-33cc-4dd6-b9b0-a52ab6372627,CAR-025-18-0435,4,0.14,0.02,0.75,0,1,0,1,0
49377271-b3dd-44c7-a17f-6ebcbe75b40a,CAR-025-72-1717,2,0.14,0.017,0.75,0,0,1,1,0
2a221922-9b71-4b03-ae50-2a98aff6d136,CAR-025-5-0117,6,0.28,0.166,0.75,0,1,0,1,0
4547ab78-be02-4ec8-9de9-fe97bb2b075b,CAR-025-10-0206,4,0.14,0.02,0.75,1,0,0,1,0
2ba5151c-2620-4db6-8063-18df556637ab,CAR-025-17-0414,2,0.12,0.012,0.75,0,0,1,1,0
63779c04-d4e1-4245-ab1f-b1497033f32a,CAR-025-28-0623,1,0.08,0.004,0.75,0,0,1,1,0
8cc942d0-3b2e-4fee-88ae-ded383e264d4,CAR-025-16-0372,1,0.06,0.002,0.75,0,0,1,1,0
88a8e204-b029-44a8-b9cf-ea16d25e3192,TEL-232-49-0235,7,0.27,0.132,0.75,0,0,1,1,0
27776d78-c7de-48d2-b0e8-b9e4c447ede9,TEL-232-49-0236,4,0.15,0.025,0.75,0,0,1,1,0
dd7588aa-fe62-4071-bcc8-802b65fdb51d,TEL-232-73-0579,11,0.28,0.164,0.75,0,0,1,1,0
74f19fa2-eb47-43c8-8625-75bf58826636,CAR-025-29-0667,4,0.16,0.025,0.75,0,1,0,1,0
db40e858-5239-4a67-abae-6f959b9d99e6,CAR-025-13-0266,4,0.13,0.013,0.75,0,1,0,1,0
5c1b896c-0f5f-4de8-b68f-1d378897ad74,CAR-025-57-1346,4,0.14,0.018,0.75,0,1,0,1,0
abe28370-225f-4ceb-b843-f55ad95aa2b0,CAR-025-69-1617,4,0.22,0.08,0.75,0,1,0,1,0
7278c4da-8858-42d0-b5c8-4746cf9c971e,TEL-232-23-0069,9,0.26,0.12,0.75,0,0,1,1,0
181846a6-f908-4468-9951-6fc47f917bc0,CAR-025-61-1447,4,0.18,0.037,0.75,1,0,0,1,0
0a85e7e6-1f61-4527-9429-c67f9f12b0cb,CAR-025-35-0813,6,0.22,0.06,0.75,1,0,0,1,0
fb4b4958-0b59-42e1-bdcf-857adb4cc186,TEL-232-71-0477,10,0.25,0.097,0.75,0,0,1,1,0
43a93dc1-6225-4d8f-99dc-80ce0e29a510,CAR-025-15-0312,7,0.21,0.062,0.75,0,1,0,1,0
e6efcf11-f85c-4868-ad2b-68e27236689f,TEL-232-71-0474,4,0.18,0.035,0.75,0,0,1,1,0
f2ea09a2-d4c9-4727-8c4d-bb4680ab14d9,CAR-025-76-1883,2,0.13,0.014,0.75,1,0,0,1,0
e8d3c036-eb09-465d-93db-1e92b4a61892,CAR-025-49-1093,6,0.17,0.034,0.75,0,1,0,1,0
0f051abc-4b18-4226-ae64-2597a8392a60,CAR-025-56-1302,5,0.19,0.041,0.75,0,1,0,1,0
7f04dd92-f1dc-4ee3-80b9-de250e06831f,TEL-232-72-0524,2,0.07,0.002,0.75,0,0,1,1,0
9c6b6d42-8a96-400c-81c9-f4b6192a88cb,TEL-232-72-0527,3,0.12,0.011,0.75,0,0,1,1,0
79d8cdd5-242b-4ce9-b0f4-53cb8435282f,CAR-025-66-1577,7,0.29,0.187,0.75,0,1,0,1,0
2ab9f5e4-af3d-46dd-ad9c-177ff8cabd2c,TEL-232-51-0306,7,0.24,0.102,0.75,0,0,1,1,0
4c96b061-032a-4a93-9c8a-9fe7a3473d08,CAR-025-14-0292,1,0.09,0.005,0.75,0,0,1,1,0
bdb109cd-3094-459c-9876-1ab9990e7765,CAR-025-51-1173,11,0.33,0.274,0.75,0,1,0,1,0
7d6aa510-355b-47fe-8790-16c16d18eb80,CAR-025-46-1032,4,0.14,0.021,0.75,0,1,0,1,0
d6932026-86fb-4f0e-a460-de596c6403a8,CAR-025-59-1401,4,0.19,0.047,0.75,0,1,0,1,0
f84e7c91-95a2-4463-b084-2529e941a7ae,TEL-232-54-0418,3,0.09,0.005,0.75,0,0,1,1,0
0958fcb8-184f-4523-b176-de3e8bc12032,CAR-025-58-1367,12,0.32,0.217,0.75,0,1,0,1,0
38775fbd-31e1-4d10-b0f2-5052962b39f9,CAR-025-77-1903,10,0.34,0.332,0.75,0,1,0,1,0
514427a9-54f3-4e75-856c-eee666b19e9e,CAR-025-50-1137,4,0.16,0.027,0.75,1,0,0,1,0
311a939b-dd15-4354-8db3-b98b31604582,CAR-025-42-0990,12,0.37,0.485,0.75,0,1,0,1,0
72d3e13b-6cb2-4647-80c9-5cad37eb2046,CAR-025-17-0397,6,0.21,0.055,0.75,0,1,0,1,0
2e3c841f-3929-46d5-83e9-e213cc2f38d1,TEL-232-23-0066,13,0.3,0.19,0.75,0,0,1,1,0
0a7b9580-f6f8-47a0-a197-8f4ced3f4330,TEL-232-23-0065,10,0.29,0.175,0.75,0,0,1,1,0
3d703835-7970-45b7-8d63-58ba6d2f1abf,CAR-025-75-1842,10,0.35,0.316,0.75,0,1,0,1,0
540b6d52-60b4-4657-afd4-05a6a5546b53,TEL-232-71-0478,4,0.17,0.034,0.75,0,0,1,1,0
984106a1-67b6-4902-a727-dbfa868de63e,CAR-025-74-1786,3,0.15,0.024,0.75,1,0,0,1,0
0de9b91a-1442-44a4-b1dd-71526e03be5a,CAR-025-16-0353,5,0.18,0.044,0.75,0,1,0,1,0
1b32b745-c436-4cb5-87f9-ab32e1b25db6,TEL-232-51-0309,4,0.18,0.042,0.75,0,0,1,1,0
69865969-15a0-43e1-92ed-66c279ab6bb5,TEL-232-72-0528,3,0.13,0.012,0.75,0,0,1,1,0
ad03030e-42f5-4382-bb39-21cf5c09473f,CAR-025-62-1486,6,0.31,0.281,0.75,0,1,0,1,0
3f373c16-dd5c-40ba-9977-3cfdcd4f1bd9,CAR-025-74-1806,11,0.27,0.141,0.75,1,0,0,1,0
b6ce5a9c-5dae-4ddf-9402-792375c4ed1b,CAR-025-41-0951,8,0.27,0.246,0.75,0,1,0,1,0
e4f08e10-773b-4923-b62d-de39c1da2706,CAR-025-40-0915,6,0.23,0.08,0.75,1,0,0,1,0
648d4a98-7575-471d-ae57-544334b4916d,TEL-232-54-0417,10,0.29,0.15,0.75,0,0,1,1,0
e181cb07-9f08-4a80-a929-260890e9ff0c,TEL-232-54-0414,11,0.25,0.097,0.75,0,0,1,1,0
2e6a07cd-0acb-48cf-af8a-f7e297741fa9,CAR-025-63-1506,3,0.15,0.023,0.75,1,0,0,1,0
8c3ea449-ff46-4522-a45d-307fb0d1a573,CAR-025-30-0734,8,0.25,0.125,0.75,1,0,0,1,0
c4461366-a1d5-4589-b883-ed77b5a5e3b9,TEL-232-63-0430,10,0.25,0.111,0.75,0,0,1,1,0
611ff121-61dc-4014-bb73-6a7c49215e84,TEL-232-63-0433,11,0.3,0.201,0.75,0,0,1,1,0
934020f4-c1ce-42bf-a549-dd8bf30b2f97,CAR-025-72-1709,4,0.2,0.052,0.75,0,1,0,1,0
7ab29eea-1cdf-4794-8fbf-a809d1dfb622,CAR-025-41-0987,3,0.13,0.016,0.75,1,0,0,1,0
7ced7106-63b1-4380-a3ec-06ad92596188,CAR-025-54-1215,6,0.27,0.154,0.75,0,1,0,1,0
c0a6df48-d844-4a65-a4c8-606d2c809f3a,CAR-025-18-0442,4,0.17,0.028,0.75,1,0,0,1,0
ae34c056-a75e-428e-b962-da0d74e41cf3,CAR-025-38-0861,4,0.2,0.063,0.75,0,1,0,1,0
208e1ca2-bbb5-4b79-8485-046fae48959f,CAR-025-73-1724,14,0.36,0.372,0.75,0,1,0,1,0
c51682ec-a3ad-4495-8a3f-b070d1dc22d5,CAR-025-19-0486,6,0.2,0.055,0.75,1,0,0,1,0
ac9a9e0a-4774-4708-96c4-77e7e85366f9,CAR-025-4-0060,11,0.35,0.376,0.75,0,1,0,1,0
ea05a06d-0a1f-4378-83c1-60dd05fbde11,CAR-025-45-1025,7,0.22,0.076,0.75,1,0,0,1,0
623081e2-d65f-4eaf-9ef8-b1c2beb285c6,CAR-025-55-1251,4,0.15,0.025,0.75,0,1,0,1,0
423303ea-8957-4b7c-93f9-0a5890f14d74,CAR-025-40-0943,3,0.14,0.019,0.75,1,0,0,1,0
ea04c734-bbc7-448f-ae83-652b3565ad25,CAR-025-29-0679,1,0.08,0.003,0.75,0,0,1,1,0
83ae961a-fcac-4329-b3ee-785cf2198858,CAR-025-63-1494,11,0.27,0.157,0.75,1,0,0,1,0
8bed711b-4344-49c8-aa60-467912038bc2,CAR-025-75-1814,9,0.24,0.101,0.75,1,0,0,1,0
3ea78b85-12ba-491e-88ef-1941b9e4edf2,CAR-025-65-1560,6,0.23,0.099,0.75,0,1,0,1,0
20ed024d-1d2a-451c-ac38-4db70aaac840,CAR-025-29-0690,5,0.16,0.031,0.75,1,0,0,1,0
4ba0fc18-b0f0-4753-91c0-68f69043dbc8,CAR-025-26-0570,4,0.19,0.049,0.75,1,0,0,1,0
f12ed1e2-5743-42d7-911e-b94fa42f89d7,CAR-025-62-1450,5,0.23,0.097,0.75,1,0,0,1,0
8d0ef1b8-b4f6-4b88-bbd3-078ada63221c,CAR-025-30-0699,8,0.26,0.144,0.75,1,0,0,1,0
a70cbf6c-0e2e-4e14-ba03-0b29f0116565,TEL-232-22-0055,7,0.22,0.097,0.75,0,0,1,1,0
a8902b8c-b609-4431-8b3e-6827e3321e8a,TEL-232-49-0254,5,0.14,0.018,0.75,0,0,1,1,0
8787209f-5252-4e19-afea-d154ad149195,CAR-025-5-0109,3,0.15,0.024,0.75,0,1,0,1,0
68178f2a-2509-4448-a597-760c87e37f57,TEL-232-22-0056,6,0.2,0.06,0.75,0,0,1,1,0
d95ddb8e-8712-4334-9348-875c4f2eee17,TEL-232-49-0257,6,0.16,0.028,0.75,0,0,1,1,0
5580b4e8-3b0b-446e-8288-09e8dfd52882,CAR-025-28-0654,1,0.06,0.002,0.75,0,0,1,1,0
b487387f-4f76-47f2-bf14-f35a09035c1d,CAR-025-3-0014,4,0.17,0.034,0.75,0,1,0,1,0
5fa70c30-00ec-4911-996a-b264817101e9,CAR-025-10-0218,4,0.13,0.018,0.75,1,0,0,1,0
2c027ffe-1a08-4905-adef-ce778b41a4c4,CAR-025-49-1101,2,0.12,0.012,0.75,1,0,0,1,0
a191c55f-2160-4d2b-beaa-ea967a1dbebe,CAR-025-46-1064,2,0.1,0.007,0.75,0,0,1,1,0
4c33c576-8aef-4df6-a072-af7f929bed33,CAR-025-56-1290,11,0.34,0.303,0.75,0,1,0,1,0
e1188cec-525a-4627-a19f-59093b25879d,CAR-025-32-0758,6,0.19,0.048,0.75,1,0,0,1,0
e89a46bc-eaa6-4048-ac04-f811651561fa,CAR-025-56-1279,9,0.22,0.075,0.75,1,0,0,1,0
58613752-b83b-406e-af3a-5372eeba00c9,CAR-025-58-1358,7,0.22,0.08,0.75,1,0,0,1,0
a9885b44-f9b2-4bf3-ad68-252ab179a380,CAR-025-6-0148,14,0.3,0.236,0.75,1,0,0,1,0
e46cfbd8-e187-4a2c-9cdf-2fc4d1a32e25,CAR-025-69-1628,3,0.14,0.021,0.75,0,1,0,1,0
f34e0a2b-23fd-4cb3-adea-5a3313f302a7,CAR-025-13-0259,1,0.09,0.005,0.75,0,0,1,1,0
0253015a-19a6-4a39-9bfa-4e067a3230b9,CAR-025-25-0531,4,0.15,0.026,0.75,1,0,0,1,0
8a4385b9-ca29-49af-8358-1467e794ca1c,CAR-025-71-1665,4,0.2,0.055,0.75,1,0,0,1,0
1f5f627d-afa1-4587-aea6-d238847d205b,CAR-025-6-0121,7,0.26,0.139,0.75,1,0,0,1,0
91961194-c38b-4495-bf68-859b54a7faec,CAR-025-13-0230,10,0.33,0.311,0.75,0,1,0,1,0
db8596ab-7f22-4e5f-9789-3a9c991a14bb,CAR-025-34-0801,14,0.36,0.338,0.75,0,1,0,1,0
ffae64e3-e7b1-46ac-848e-3fb546092408,CAR-025-70-1648,8,0.24,0.101,0.75,1,0,0,1,0
4fd3c1b2-8971-48f7-9724-42497a92fc3c,CAR-025-34-0768,0,0.03,0,0.75,0,0,1,1,0
e8790c35-fa66-4e73-a2a9-1365b7e77f05,CAR-025-68-1605,4,0.18,0.038,0.75,1,0,0,1,0
5abbc89a-2934-40b8-8e2a-dd0ef96aa1c6,TEL-232-22-0059,5,0.18,0.044,0.75,0,0,1,1,0
838d6b24-557a-4c6a-aef3-15af908bbcf4,CAR-025-34-0781,6,0.24,0.08,0.75,0,1,0,1,0
925dea3f-de61-40ed-bcae-89c22c508a45,TEL-232-49-0258,5,0.14,0.017,0.75,0,0,1,1,0
ec718b20-9764-47a5-9441-ab7154838952,CAR-025-7-0165,2,0.08,0.004,0.75,0,0,1,1,0
f433965b-2a6d-4da3-8b7c-dcdcb9e5d49b,CAR-025-61-1426,11,0.4,0.543,0.75,0,1,0,1,0
7f52457d-4567-4270-ad71-044ad9aa12ad,CAR-025-25-0506,6,0.27,0.163,0.75,0,1,0,1,0
ca764acf-c62e-41ca-a0de-fc3ad1b91f64,CAR-025-57-1327,8,0.25,0.111,0.75,1,0,0,1,0
e175b355-785f-4553-a09e-76a4e21636d3,TEL-232-50-0293,12,0.26,0.141,0.75,0,0,1,1,0
32dc07c1-93c0-43df-93e9-dda53ec4d907,TEL-232-50-0290,5,0.16,0.029,0.75,0,0,1,1,0
39fa27bd-3777-4cac-b48a-258e125a2afb,TEL-232-54-0398,4,0.18,0.04,0.75,0,0,1,1,0
fea5ef11-5004-4ca6-854f-cc7bfe692608,TEL-232-74-0584,5,0.23,0.088,0.75,0,0,1,1,0
f61aec4f-14bf-46fe-a285-6e79350b42f0,TEL-232-74-0587,4,0.22,0.089,0.75,0,0,1,1,0
c133199e-642a-4617-8123-49f5ba02eebb,CAR-025-76-1862,9,0.34,0.324,0.75,0,1,0,1,0
4bebc3e4-b40a-4b7d-bd13-7b19b8fee28b,CAR-025-14-0273,7,0.28,0.148,0.75,0,1,0,1,0
34081e01-739d-405f-9fec-84a196204a34,TEL-232-52-0349,5,0.19,0.047,0.75,0,0,1,1,0
ba21d3e3-06ba-4c20-8c1a-becc0d96d6a3,CAR-025-46-1053,11,0.29,0.214,0.75,0,1,0,1,0
9ccabe44-2c78-4a63-bba6-151ed3ca2891,CAR-025-51-1192,9,0.29,0.16,0.75,0,1,0,1,0
9574f781-d78e-4b5f-8998-1bbe4fad1abd,TEL-232-47-0194,8,0.23,0.075,0.75,0,0,1,1,0
7e44b15f-841f-4d3d-9e85-8f5de6c9493c,TEL-232-20-0025,6,0.26,0.126,0.75,0,0,1,1,0
3a9083f2-488b-4c74-905b-ace6d035523c,TEL-232-47-0197,9,0.25,0.111,0.75,0,0,1,1,0
4fd8a0e3-d7b6-4ecf-91c8-64658a4d4950,CAR-025-58-1386,2,0.14,0.018,0.75,1,0,0,1,0
0018a18e-4db9-4d03-9b64-da0c31fb40f2,TEL-232-54-0397,5,0.17,0.03,0.75,0,0,1,1,0
3da5613a-7ded-4b6e-a010-0da89b81c02e,CAR-025-65-1557,13,0.4,0.602,0.75,0,1,0,1,0
1514405b-08b8-460b-950b-bf508076387d,TEL-232-54-0394,10,0.26,0.142,0.75,0,0,1,1,0
43400e0c-7357-4084-94d1-69a726e61c5c,CAR-025-75-1823,7,0.3,0.215,0.75,0,1,0,1,0
7caf0413-de8f-425a-b026-ffd1d80b3b2f,TEL-232-74-0588,5,0.2,0.063,0.75,0,0,1,1,0
523d98d2-af92-4453-8a4d-7d95c416db79,CAR-025-36-0833,6,0.19,0.05,0.75,1,0,0,1,0
a0c6ea2d-d8cb-442f-bc19-b20bd78b2dd7,CAR-025-3-0023,2,0.11,0.008,0.75,0,1,0,1,0
fde6e698-3316-4d50-9a0a-a82a24b867ba,CAR-025-62-1467,9,0.41,0.624,0.75,0,1,0,1,0
a0ec11f6-82b2-4e3f-99be-43374f7feb74,CAR-025-72-1693,4,0.16,0.023,0.75,1,0,0,1,0
ee0391b1-c194-4775-97f7-4c700abbce9d,TEL-232-52-0346,10,0.37,0.386,0.75,0,0,1,1,0
d560d23c-3fb6-4b0f-96c7-c790356d0f8a,CAR-025-54-1222,13,0.25,0.119,0.75,1,0,0,1,0
8a1b202c-57ab-4810-9f9d-d16dbb0cd5e9,CAR-025-5-0093,2,0.11,0.008,0.75,0,1,0,1,0
34613373-97f9-4ede-adfe-e0e4ca854cc8,CAR-025-41-0959,5,0.24,0.136,0.75,0,1,0,1,0
a1c53827-e22f-47e8-95f9-6568a0d0d23b,CAR-025-30-0703,6,0.22,0.08,0.75,1,0,0,1,0
214ad01a-2914-4453-930c-55fc5f00e5a2,CAR-025-39-0892,5,0.2,0.054,0.75,0,1,0,1,0
35fe9039-8932-45d8-8c3f-67f9a665aaea,CAR-025-4-0057,4,0.2,0.059,0.75,0,1,0,1,0
d9c0b282-6f80-4ffb-9680-5c759bc7a425,CAR-025-55-1266,9,0.24,0.088,0.75,1,0,0,1,0
fbd75e56-cc6f-40be-b166-4d3cd8848227,CAR-025-45-1012,5,0.22,0.056,0.75,0,1,0,1,0
642a89d9-24ec-48a2-b5f7-6abd36c4e6b1,TEL-232-24-0122,4,0.12,0.011,0.75,0,0,1,1,0
08ea6551-f027-43ef-82ca-4ab608878405,TEL-232-47-0198,2,0.11,0.008,0.75,0,0,1,1,0
c23a6559-afb4-462d-b0a7-3fb5bede8413,TEL-232-24-0121,5,0.19,0.057,0.75,0,0,1,1,0
00f7829e-33f6-4b34-90b0-17726ffb360d,CAR-025-31-0747,11,0.3,0.194,0.75,0,1,0,1,0
af79c1fa-161a-4521-81db-bf5a0bd7b0e7,CAR-025-27-0614,6,0.21,0.055,0.75,0,1,0,1,0
5bd3dcac-4a5e-4a17-b6c3-9db8e287dfdc,CAR-025-72-1701,3,0.21,0.065,0.75,0,1,0,1,0
c5c4facf-32fd-48ba-b728-c5c3a091c6d2,TEL-232-73-0569,2,0.08,0.003,0.75,0,0,1,1,0
45b96bef-899a-46b6-ac57-d3ac49a13d43,CAR-025-41-0966,4,0.18,0.046,0.75,0,1,0,1,0
116a46b0-152b-4c92-825f-ccc1c8e3280c,TEL-232-49-0225,9,0.32,0.242,0.75,0,0,1,1,0
b4f5f285-007e-44f0-b891-b1e794aa6dae,CAR-025-55-1259,4,0.16,0.023,0.75,1,0,0,1,0
88b51339-dd62-4eec-9514-b9ad4779209b,TEL-232-49-0226,6,0.24,0.088,0.75,0,0,1,1,0
7a5a6e75-4d38-42e2-8ee5-8f7c3eb2f5ee,CAR-025-4-0068,2,0.11,0.007,0.75,1,0,0,1,0
8778710d-94d3-4586-ae7b-4ab710a5d07e,CAR-025-38-0880,8,0.25,0.125,0.75,0,1,0,1,0
b98f8e4b-657d-45bb-b1df-4188bc090e5f,CAR-025-40-0922,6,0.3,0.23,0.75,0,1,0,1,0
6d0b9e03-f5fe-4b19-8949-9151298fd410,CAR-025-38-0869,9,0.29,0.184,0.75,0,1,0,1,0
408ef640-d054-48d3-a18d-1f8f4586087b,CAR-025-19-0467,6,0.21,0.055,0.75,0,1,0,1,0
b956fd48-0472-4983-ba85-0a9ed9f674a4,CAR-025-63-1531,4,0.15,0.026,0.75,0,1,0,1,0
1172a4c9-5cd8-4dc7-b757-640a8b3f4c81,CAR-025-73-1745,4,0.12,0.012,0.75,0,1,0,1,0
6ebc2989-4f34-45ef-aa65-b25b1532a1a1,CAR-025-29-0671,2,0.12,0.01,0.75,0,1,0,1,0
5b4bce8f-2fa8-4dfd-9d0b-1d17bef70e8e,CAR-025-17-0402,9,0.29,0.176,0.75,0,1,0,1,0
31f339e0-d697-4af7-a745-8829aaea2d2a,CAR-025-10-0210,4,0.15,0.028,0.75,0,1,0,1,0
d43c8cf8-d565-4716-b8d2-3760610b46dd,CAR-025-5-0101,1,0.08,0.004,0.75,0,0,1,1,0
2eb8ca36-3e56-4f46-b797-90e6bd077e99,CAR-025-28-0635,8,0.22,0.07,0.75,1,0,0,1,0
ac7493df-bf2e-4e03-91df-810aa30b44c2,CAR-025-39-0900,4,0.21,0.069,0.75,0,1,0,1,0
f9f3d9e4-ca3e-4fcc-8b43-fb9c869c5139,CAR-025-26-0578,2,0.11,0.009,0.75,0,0,1,1,0
494e3e24-bd98-401b-930f-77280620cdd4,CAR-025-16-0364,11,0.33,0.248,0.75,0,1,0,1,0
637b6f62-e53b-471a-aea9-ebccb5fa47d5,CAR-025-62-1458,5,0.17,0.037,0.75,1,0,0,1,0
506e6b3a-3b16-4372-b715-88ace4e09ff5,CAR-025-56-1298,9,0.3,0.195,0.75,0,1,0,1,0
dd933b57-03cb-43a4-a6c8-69d57bdce452,CAR-025-49-1109,1,0.07,0.002,0.75,0,0,1,1,0
50e92a6a-074c-45cf-93e4-680cae07f3d1,TEL-232-73-0566,10,0.33,0.306,0.75,0,0,1,1,0
15343e6e-3596-488f-8c82-7be28be312dc,TEL-232-73-0565,3,0.16,0.027,0.75,0,0,1,1,0
4a5a9647-1188-44e7-94dc-4bdf102a6f89,TEL-232-49-0229,7,0.2,0.05,0.75,0,0,1,1,0
15117342-d668-436a-8518-1bab303d681f,CAR-025-13-0238,4,0.18,0.039,0.75,0,1,0,1,0
96a93ec1-2956-43fb-bea1-cb65ff8fe20b,CAR-025-35-0824,3,0.13,0.017,0.75,0,1,0,1,0
535540bc-056f-4033-84b5-20450a116f1b,CAR-025-57-1318,4,0.19,0.057,0.75,1,0,0,1,0
22589c42-d317-4609-913d-192fdde01091,CAR-025-25-0539,2,0.1,0.007,0.75,0,0,1,1,0
0b6bc264-9b18-4096-b0b0-fef101cb4129,CAR-025-15-0325,2,0.09,0.005,0.75,0,0,1,1,0
cad32495-faff-447d-9987-a7cb24833d9b,CAR-025-6-0129,1,0.08,0.004,0.75,0,0,1,1,0
3e039546-aa3c-4834-9538-cc40bfbbf1e3,CAR-025-77-1899,7,0.27,0.148,0.75,1,0,0,1,0
cebd757c-5157-41ab-8894-38fc9269fec4,CAR-025-69-1620,5,0.16,0.026,0.75,0,1,0,1,0
42968edf-273d-42bc-b9ef-bb2cbdb24fb5,CAR-025-13-0251,4,0.14,0.019,0.75,0,1,0,1,0
549b97e1-75c9-4e5e-a504-c3176483c472,CAR-025-6-0140,2,0.13,0.013,0.75,0,1,0,1,0
e4486688-4f9a-4223-bc68-ada408490204,CAR-025-34-0789,6,0.25,0.11,0.75,0,1,0,1,0
f457af35-a298-4ca9-b0a2-24fc12cab3c7,CAR-025-70-1640,12,0.29,0.185,0.75,1,0,0,1,0
7aa5a8bf-d08e-4468-a99f-e8c5de08a3f7,CAR-025-7-0184,4,0.2,0.06,0.75,1,0,0,1,0
795ef2f7-7c07-4bca-8b4f-ce7298c755d5,CAR-025-26-0559,10,0.26,0.127,0.75,1,0,0,1,0
8dbe9170-a308-4747-a899-99ee458b846d,CAR-025-16-0345,8,0.36,0.334,0.75,0,1,0,1,0
d4b85a81-f6c4-446a-b9b7-027bdbc1c21f,CAR-025-62-1479,6,0.25,0.103,0.75,0,1,0,1,0
ff529ebf-bf40-4cce-b9bd-aaa20044a7d8,CAR-025-36-0844,4,0.15,0.019,0.75,0,1,0,1,0
ce5eeaa1-e6fe-48af-a74a-3e383f84750d,CAR-025-74-1790,1,0.09,0.004,0.75,0,0,1,1,0
26b2d28a-ac44-4b6e-9502-103d04c4a51f,CAR-025-62-1490,1,0.07,0.001,0.75,0,0,1,1,0
9fc2e206-2ae5-4c0d-83a2-b84080089215,CAR-025-5-0120,2,0.09,0.005,0.75,0,0,1,1,0
f74aa348-f748-4f0a-8286-f766a48ba670,CAR-025-74-1810,13,0.29,0.192,0.75,1,0,0,1,0
